0.949957657076707	0.495438698013298
0.877990226165596	0.694396573968557
0.754007039025414	0.821560580333991
0.624795083559292	0.889780027055632
0.456689793413150	0.939265267861751
0.324432255207403	0.962376767012772
0.217153157072822	0.975531489184939
0.126275143538625	0.984248004879827
0.0697687066373503	0.989319878275039
0.0390720295856609	0.992477214640498
0.0252503671014909	0.994128640306461
0.0175664861589142	0.995300374193428
0.0124542579888277	0.996357895752063
0.00968060227952545	0.997022019290885
0.00760618750534142	0.997588850846313
0.00648740200915229	0.997980556831632
0.00539969388785729	0.998364648661728
0.00445960329730948	0.998647218422195
0.00372928498729712	0.998872259009872
0.00306112142707306	0.999065996959414
0.00254057539759617	0.999208127856895
0.00214433886769585	0.999354488840610
0.00183356511875442	0.999446704720522
0.00159271546332481	0.999531306445213
0.00132855777672460	0.999605755962941
0.00109547746501853	0.999656516997756
0.000971167965441959	0.999714892187792
0.000815781090971246	0.999748732877668
0.000745856997459425	0.999785111619286
0.000668163560224068	0.999807954084952
