0.958529660505014	0.594627120024985
0.940792255648182	0.651396772266203
0.931043856469735	0.660160334315549
0.919067898997221	0.696944210583491
0.898793342998671	0.751347718045164
0.871277334783134	0.780489150360523
0.865289356046877	0.783849958583979
0.829920260964117	0.805840337846095
0.799806693246345	0.822314238963649
0.770848435423463	0.832002023274446
0.755640630663284	0.835615740803607
0.720022351093391	0.843679134473066
0.692536547058113	0.849425607321809
0.669649329467198	0.852828001303586
0.645085779871934	0.856967905978844
0.612601184003866	0.861562707928792
0.591866014256373	0.864426184430292
0.567680016914341	0.867482313322380
0.544520961701099	0.870714969515093
0.519149450283919	0.874004487867143
0.504137972695421	0.875623786374808
0.479060952035762	0.879073706937523
0.459919052796907	0.881784419428866
0.443185936933672	0.883656627242236
0.422390358825661	0.886482761430143
0.399978857073819	0.889605936748910
0.384597378277154	0.891711534022243
0.366157726229310	0.893975836128349
0.349885224115018	0.896405632578792
0.329474749305304	0.899390471599473
0.319477165639725	0.900663505017449
0.298741995892232	0.903654284860747
0.282711127220007	0.905999212416659
0.268560468768878	0.908282185679562
0.254296544641778	0.910178156783401
0.238643228222786	0.912465373491031
0.224477467681527	0.914696576728270
0.213377431436511	0.916397349374686
0.199423100157062	0.918683717393371
0.184796725866860	0.921068533329712
0.175894043735653	0.922482449112611
0.162120937537755	0.924851988647937
0.151368249365712	0.926737775484432
0.139339434577746	0.929058939749874
0.130436752446539	0.930666356612305
0.120960190890419	0.932729519438372
0.112072610849342	0.934577115272327
0.103154826628005	0.936379730592181
0.0938745922435665	0.938428465706177
0.0855306874471427	0.940607050228807
0.0783043373202851	0.942473317219559
0.0704134952277395	0.944398143747539
0.0645387821674520	0.946263562049346
0.0585205992509363	0.948211303178849
0.0541711972937054	0.949705844411553
0.0480170955660263	0.951999001941800
0.0434940195723088	0.953784643482748
0.0393938021022110	0.955569436334750
0.0356937900205388	0.957273603736947
0.0319333695783496	0.959241713401138
0.0284976440739398	0.960994256073218
0.0258170230759937	0.962566876688891
0.0230306874471427	0.964209938487025
0.0200782288268696	0.966123732058716
0.0180998550199348	0.967489272571731
0.0157741331400266	0.969254545577991
0.0139845354597076	0.970584441155303
0.0122326930047119	0.972374326140977
0.0109263622085297	0.973649905625789
0.00956717409689501	0.975203006395720
